course,id,title,domain_label,reference_contribution,reference_confidence,reference_confidence_score,evidence_level,url
Facebook e Instagram Ads,1054,Optimización de creativos,Contenido y creatividad,Podría apoyar una revisión de variantes creativas basada en datos disponibles y cambios concretos del mensaje visual.,INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1054
Facebook e Instagram Ads,1055,Estrategias para escalar campañas,Publicidad y experimentos,"Podría preparar criterios y riesgos para evaluar expansión de campañas, manteniendo aprobación humana y límites de gasto.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1055
Facebook e Instagram Ads,1058,Conocimiento la herramienta,Automatización guiada,"El contexto Manychat podría orientar una exploración de interfaz, pero falta confirmar funciones específicas antes de diseñar un flujo.",INFERRED,0.62,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1058
Facebook e Instagram Ads,1059,Lead Magnet con automatización,Automatización guiada,"Podría apoyar el borrador de entrega automatizada de un recurso solicitado, sin crear conexiones ni enviar mensajes.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1059
Facebook e Instagram Ads,1060,Secuencias automatizadas para captación de leads,Automatización guiada,"Podría orientar una secuencia de captación con disparadores y límites de contacto, pendiente de revisión humana antes de implementarse.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1060
Facebook e Instagram Ads,1042,Creación de formularios en el administrador de anuncios,Publicidad y experimentos,"Podría apoyar preguntas de formulario para captar prospectos relevantes, limitando datos personales y dejando publicación al responsable.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1042
Facebook e Instagram Ads,1043,Herramientas para crear Landing Pages,Tienda y catálogo,"Podría orientar la elección de una herramienta para preparar una página de captación, sin asumir costos ni funciones actuales.",INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1043
Facebook e Instagram Ads,1044,Estructura de Landing Page que convierta leads a clientes,Conversación y conversión,"Podría apoyar un esquema de página con mensaje, evidencia y siguiente paso, sin garantizar conversión de prospectos.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1044
Facebook e Instagram Ads,1056,"El papel de la automatización en la captación, conversión y retención de clientes",Automatización guiada,"Podría ayudar a mapear oportunidades de seguimiento automatizado a lo largo del cliente, sin delegar decisiones sensibles al flujo.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1056
Facebook e Instagram Ads,1057,Lead Nurturing y Lead Scoring,Conversación y conversión,"Podría orientar criterios de seguimiento y priorización de prospectos, dejando las puntuaciones como hipótesis sujetas a evidencia.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1057
Facebook e Instagram Ads,1061,Conocimiento la herramienta,Automatización guiada,"La sección Kommo podría orientar aprendizaje del CRM, pero el título no detalla capacidades ni configuraciones específicas.",INFERRED,0.62,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1061
Facebook e Instagram Ads,1062,Automatizar el Seguimiento de Leads en Kommo,Automatización guiada,"Podría apoyar un diseño de seguimiento de prospectos en Kommo con aprobaciones, sin conectar cuentas ni contactar clientes.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1062
Facebook e Instagram Ads,1063,Asignar usuarios y tareas en kommo,Productividad y ejecución,"Podría orientar un borrador de responsabilidades y tareas de seguimiento, sin modificar usuarios ni permisos del CRM.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/fd7650bd-5c54-43ae-bc5c-554ac1731f97/1063
Curso Profesional para Agentes de Viajes Digitales,1104,Introducción General,Orientación y ruta académica,Introducción general sin contenido específico; hace falta descripción para determinar una misión útil de especialización turística.,AMBIGUOUS,0.2,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1104
Curso Profesional para Agentes de Viajes Digitales,1105,¿Por qué el turismo digital es una de las mejores oportunidades actuales?,Servicios y especialización,"Podría orientar preguntas para evaluar el turismo digital como servicio, sin asumir que siga siendo una oportunidad destacada.",INFERRED,0.7,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1105
Curso Profesional para Agentes de Viajes Digitales,1106,Rompiendo creencias limitantes: no necesitas experiencia previa,Productividad y ejecución,"Podría apoyar la identificación de dudas al iniciar un servicio, sin afirmar que no se requiere preparación profesional.",INFERRED,0.65,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1106
Curso Profesional para Agentes de Viajes Digitales,1107,¿Cómo funciona el modelo de ingresos de un agente de viajes?,Costos y rentabilidad,Podría orientar un esquema de fuentes de ingreso y costos del agente de viajes con supuestos aún por validar.,INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1107
Curso Profesional para Agentes de Viajes Digitales,1108,Nichos rentables en el turismo digital: conecta con quien realmente te necesita,Servicios y especialización,"Podría ayudar a comparar nichos turísticos según necesidades del cliente, sin presumir rentabilidad ni demanda asegurada.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1108
Curso Profesional para Agentes de Viajes Digitales,1109,"Mentalidad de venta de experiencias, no de boletos",Conversación y conversión,"Podría orientar mensajes centrados en necesidades y experiencia del viajero, verificando las características reales de cada oferta.",INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1109
Curso Profesional para Agentes de Viajes Digitales,1117,Introducción,Orientación y ruta académica,Introducción del módulo de marca sin objetivo propio; falta contenido para recomendar un entregable concreto de esta lección.,AMBIGUOUS,0.2,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1117
Curso Profesional para Agentes de Viajes Digitales,1118,Cómo construir tu marca desde cero (aunque no hayas viajado mucho),Marca y propuesta de valor,Podría apoyar un brief de identidad para el servicio turístico basado en experiencia real y diferenciación honesta.,INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1118
Curso Profesional para Agentes de Viajes Digitales,1119,Qué publicar para que confíen en ti como agente,Contenido y creatividad,"Podría orientar ideas de publicaciones que acrediten información y confianza, sin fabricar viajes realizados ni testimonios.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1119
Curso Profesional para Agentes de Viajes Digitales,1120,"Tu perfil en redes: bio, imagen, contenido clave",Marca y propuesta de valor,Podría ayudar a preparar biografía y presentación social coherentes con el alcance real del servicio turístico.,INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1120
Curso Profesional para Agentes de Viajes Digitales,1121,Cómo crear confianza sin parecer vendedor,Conversación y conversión,"Podría apoyar respuestas transparentes y útiles para generar confianza, sin ocultar la intención comercial de la conversación.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1121
Curso Profesional para Agentes de Viajes Digitales,1122,Estrategia de contenido mensual (calendario editable incluido),Contenido y creatividad,Podría orientar un calendario de publicaciones turísticas; la mención de editable no confirma un archivo disponible para descargar.,INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1122
Curso Profesional para Agentes de Viajes Digitales,1129,Como crear itinerarios irresistibles y personalizados,Servicios y especialización,"Podría apoyar un borrador de itinerario según preferencias del viajero, pendiente de verificar horarios, disponibilidad y restricciones actuales.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1129
Curso Profesional para Agentes de Viajes Digitales,1130,"Ejemplos de itinerarios para parques temáticos, tours o viajes largos",Servicios y especialización,"Podría orientar la comparación de estructuras de itinerario por tipo de viaje, sin reutilizar ejemplos no consultados.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1130
Curso Profesional para Agentes de Viajes Digitales,1131,Herramientas digitales para hacer itinerarios atractivos,Servicios y especialización,"Podría apoyar criterios para presentar un itinerario claro mediante herramientas digitales, sin atribuir funciones actuales a aplicaciones no identificadas.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1131
Curso Profesional para Agentes de Viajes Digitales,1132,Como dar seguimiento al clientes antes y durante el viaje,Atención y posventa,"Podría orientar un plan de comunicación previa y durante el viaje, escalando incidentes al responsable del servicio.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1132
Curso Profesional para Agentes de Viajes Digitales,1133,Plantillas descargables editables,Servicios y especialización,El módulo sugiere referencias editables para itinerarios; habría que verificar contenido y acceso antes de recomendarlas como recurso disponible.,INFERRED,0.67,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1133
Curso Profesional para Agentes de Viajes Digitales,1134,Conclusión,Orientación y ruta académica,Cierre del módulo de itinerarios sin objetivo específico; no permite atribuir una práctica ni plantilla adicional.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1134
Curso Profesional para Agentes de Viajes Digitales,1135,Cómo atraer tus primeros 10 clientes con 0 inversión,Conversación y conversión,"Podría orientar hipótesis de captación orgánica inicial, sin prometer diez clientes ni ausencia real de costos.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1135
Curso Profesional para Agentes de Viajes Digitales,1136,Estrategias de prospección por WhatsApp e Instagram,Conversación y conversión,"Podría apoyar borradores de prospección en WhatsApp e Instagram con contacto consentido, sin enviar mensajes a terceros.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1136
Curso Profesional para Agentes de Viajes Digitales,1137,Técnicas de cierre emocional y manejo de objeciones,Conversación y conversión,"Podría orientar respuestas a objeciones turísticas y revisión del cierre, manteniendo transparencia y evitando presión emocional.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1137
Curso Profesional para Agentes de Viajes Digitales,1138,Cómo evitar clientes “preguntones” que no compran,Conversación y conversión,"Podría apoyar criterios respetuosos de calificación de consultas, sin etiquetar personas ni negar atención por supuestos de compra.",INFERRED,0.71,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1138
Curso Profesional para Agentes de Viajes Digitales,1139,Guiones de mensajes para responder rápido y con autoridad,Atención y posventa,"Podría orientar borradores de respuesta rápida con información verificable, sin atribuir autoridad o condiciones comerciales inexistentes.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1139
Curso Profesional para Agentes de Viajes Digitales,1145,Introducción,Orientación y ruta académica,Introducción del módulo publicitario sin tema propio explícito; requiere consulta para asignar una tarea concreta al agente.,AMBIGUOUS,0.2,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1145
Curso Profesional para Agentes de Viajes Digitales,1140,Cómo usar Instagram y Facebook Ads sin ser experta,Publicidad y experimentos,"Podría apoyar un brief inicial de anuncios para servicios turísticos, sujeto a revisión de oferta y presupuesto.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1140
Curso Profesional para Agentes de Viajes Digitales,1141,Paso a paso: campaña para conseguir leads viajeros,Publicidad y experimentos,"Podría orientar un plan de campaña para captar consultas de viajeros, sin publicar anuncios ni garantizar prospectos.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1141
Curso Profesional para Agentes de Viajes Digitales,1142,Cómo crear formularios que califican prospectos,Conversación y conversión,"Podría ayudar a preparar preguntas mínimas para conocer intención de viaje, evitando recopilar documentos o datos sensibles.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1142
Curso Profesional para Agentes de Viajes Digitales,1143,Embudo simple: historia → anuncio → mensaje → venta,Conversación y conversión,"Podría apoyar un mapa entre contenido, anuncio, conversación y compra para localizar fricciones del servicio turístico.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1143
Curso Profesional para Agentes de Viajes Digitales,1144,Presupuestos sugeridos para empezar desde $100 pesos diarios,Costos y rentabilidad,Podría orientar escenarios de gasto publicitario; la cifra del título no constituye recomendación actual ni presupuesto suficiente garantizado.,INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1144
Curso Profesional para Agentes de Viajes Digitales,1146,Introducción,Orientación y ruta académica,Introducción a operación y automatización sin contenido delimitado; no permite atribuir herramientas ni procedimientos concretos a la sesión.,AMBIGUOUS,0.2,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1146
Curso Profesional para Agentes de Viajes Digitales,1147,Cómo organizar tu semana como agente digital,Productividad y ejecución,"Podría ayudar a ordenar una semana de cotizaciones y seguimiento según tiempo disponible, con compromisos revisables del miembro.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/5b6ee96b-0c15-41a0-af28-8dc2563118fa/1147
